Date,Price,Open,High,Low,Volume,Chg%
23-01-2019,32135,32105.0,32199.0,32060.0,10910.0,-0.06
24-01-2019,32016,32100.0,32147.0,31986.0,9550.0,-0.37
25-01-2019,32339,32057.0,32367.0,32019.0,13030.0,1.01
28-01-2019,32536,32383.0,32570.0,32383.0,10900.0,0.61
29-01-2019,32891,32570.0,32967.0,32530.0,13050.0,1.09
30-01-2019,32903,32900.0,32975.0,32807.0,9820.0,0.04
31-01-2019,33100,32937.0,33245.0,32903.0,10390.0,0.6
01-02-2019,33405,33119.0,33500.0,32997.0,3120.0,0.92
04-02-2019,33455,34247.0,34400.0,33285.0,420.0,0.15
05-02-2019,33381,33549.0,33549.0,33250.0,130.0,-0.22
06-02-2019,33222,33199.0,33378.0,33175.0,7270.0,-0.48
07-02-2019,33056,33169.0,33200.0,32951.0,10600.0,-0.5
08-02-2019,33125,33000.0,33142.0,32910.0,9430.0,0.21
11-02-2019,32931,33060.0,33082.0,32811.0,11150.0,-0.59
12-02-2019,32747,32915.0,32945.0,32721.0,9360.0,-0.56
13-02-2019,32909,32727.0,33028.0,32680.0,10850.0,0.49
14-02-2019,32970,32862.0,33000.0,32765.0,11450.0,0.19
15-02-2019,33263,32992.0,33280.0,32992.0,11790.0,0.89
18-02-2019,33463,33333.0,33484.0,33333.0,8880.0,0.6
19-02-2019,33753,33499.0,33797.0,33434.0,11910.0,0.87
20-02-2019,33719,33800.0,33877.0,33680.0,9090.0,-0.1
21-02-2019,33302,33630.0,33658.0,33265.0,14500.0,-1.24
22-02-2019,33369,33302.0,33413.0,33190.0,9550.0,0.2
25-02-2019,33159,33385.0,33398.0,33130.0,8440.0,-0.63
26-02-2019,33228,33225.0,33450.0,33205.0,9010.0,0.21
27-02-2019,33171,33300.0,33466.0,33138.0,9400.0,-0.17
28-02-2019,32902,33189.0,33260.0,32877.0,8130.0,-0.81
01-03-2019,32533,32857.0,32953.0,31915.0,1560.0,-1.12
04-03-2019,32505,32394.0,32601.0,32315.0,150.0,-0.09
05-03-2019,32015,33435.0,33440.0,32000.0,240.0,-1.51
06-03-2019,31954,32136.0,32300.0,31885.0,16710.0,-0.19
07-03-2019,31946,31959.0,31980.0,31800.0,14750.0,-0.03
08-03-2019,32174,31980.0,32235.0,31955.0,16620.0,0.71
11-03-2019,31915,32214.0,32214.0,31897.0,12410.0,-0.8
12-03-2019,32015,31906.0,32056.0,31885.0,12060.0,0.31
13-03-2019,32225,32088.0,32330.0,32088.0,13820.0,0.66
14-03-2019,31832,32274.0,32274.0,31813.0,17210.0,-1.22
15-03-2019,31853,31895.0,31960.0,31768.0,13200.0,0.07
18-03-2019,31685,31800.0,31815.0,31590.0,12270.0,-0.53
19-03-2019,31985,31750.0,32017.0,31691.0,14670.0,0.95
20-03-2019,31740,31961.0,31961.0,31704.0,14380.0,-0.77
21-03-2019,31842,31899.0,32064.0,31806.0,9410.0,0.32
22-03-2019,32155,31869.0,32184.0,31748.0,19210.0,0.98
25-03-2019,32223,32199.0,32245.0,32083.0,14020.0,0.21
26-03-2019,32113,32200.0,32200.0,32031.0,13040.0,-0.34
27-03-2019,32019,32101.0,32182.0,32000.0,17720.0,-0.29
28-03-2019,31624,31993.0,32030.0,31591.0,15060.0,-1.23
29-03-2019,31703,31600.0,31788.0,31510.0,11360.0,0.25
01-04-2019,31570,31588.0,31730.0,31542.0,4520.0,-0.42
02-04-2019,31535,31550.0,31590.0,31359.0,390.0,-0.11
03-04-2019,31450,31499.0,31607.0,31318.0,170.0,-0.27
04-04-2019,31503,31499.0,31549.0,31350.0,70.0,0.17
05-04-2019,31566,31535.0,31620.0,31400.0,60.0,0.2
08-04-2019,32076,31795.0,32155.0,31795.0,12900.0,1.62
09-04-2019,32098,32131.0,32171.0,32020.0,11010.0,0.07
10-04-2019,32174,32070.0,32197.0,31968.0,11740.0,0.24
11-04-2019,31663,32148.0,32148.0,31638.0,17110.0,-1.59
12-04-2019,31760,31721.0,31871.0,31705.0,11010.0,0.31
15-04-2019,31760,31710.0,31791.0,31570.0,8540.0,0.0
16-04-2019,31474,31700.0,31768.0,31453.0,14480.0,-0.9
17-04-2019,31410,31500.0,31525.0,31393.0,5650.0,-0.2
18-04-2019,31403,31474.0,31544.0,31355.0,9870.0,-0.02
22-04-2019,31531,31497.0,31697.0,31497.0,9890.0,0.41
23-04-2019,31525,31490.0,31566.0,31401.0,9920.0,-0.02
24-04-2019,31759,31480.0,31799.0,31450.0,12640.0,0.74
25-04-2019,31843,31750.0,31926.0,31641.0,11640.0,0.26
26-04-2019,31868,31851.0,31934.0,31705.0,9670.0,0.08
30-04-2019,31625,31800.0,31824.0,31597.0,6440.0,-0.76
01-05-2019,31563,31604.0,31657.0,31503.0,1550.0,-0.2
02-05-2019,31203,31420.0,31425.0,31160.0,480.0,-1.14
03-05-2019,31341,31250.0,31500.0,31163.0,80.0,0.44
06-05-2019,31578,31495.0,31659.0,31495.0,12070.0,0.76
07-05-2019,31739,31600.0,31758.0,31542.0,12370.0,0.51
08-05-2019,31697,31740.0,31930.0,31676.0,16670.0,-0.13
09-05-2019,31926,31749.0,32049.0,31719.0,18690.0,0.72
10-05-2019,31917,31895.0,32004.0,31790.0,15880.0,-0.03
13-05-2019,32499,31900.0,32538.0,31885.0,25010.0,1.82
14-05-2019,32248,32451.0,32451.0,32235.0,17750.0,-0.77
15-05-2019,32261,32300.0,32410.0,32165.0,17660.0,0.04
16-05-2019,31985,32261.0,32320.0,31931.0,18620.0,-0.86
17-05-2019,31809,31991.0,32039.0,31785.0,17350.0,-0.55
20-05-2019,31566,31777.0,31777.0,31101.0,14610.0,-0.76
21-05-2019,31442,31549.0,31549.0,31410.0,11490.0,-0.39
22-05-2019,31452,31460.0,31568.0,31416.0,9610.0,0.03
23-05-2019,31696,31401.0,31757.0,31265.0,16970.0,0.78
24-05-2019,31554,31681.0,31710.0,31518.0,10690.0,-0.45
27-05-2019,31630,31588.0,31716.0,31580.0,8360.0,0.24
28-05-2019,31569,31629.0,31718.0,31510.0,11670.0,-0.19
29-05-2019,31760,31651.0,31850.0,31638.0,12930.0,0.61
30-05-2019,31831,31721.0,31896.0,31560.0,10730.0,0.22
31-05-2019,32131,31810.0,32165.0,31810.0,8390.0,0.94
03-06-2019,32405,32147.0,32499.0,32113.0,1290.0,0.85
04-06-2019,32465,32500.0,32800.0,32300.0,120.0,0.19
05-06-2019,32607,32540.0,32866.0,32540.0,11500.0,0.44
06-06-2019,32734,32631.0,32760.0,32631.0,10040.0,0.39
07-06-2019,32867,32641.0,32944.0,32610.0,18520.0,0.41
10-06-2019,32611,32800.0,32800.0,32585.0,9620.0,-0.78
11-06-2019,32576,32640.0,32662.0,32431.0,10980.0,-0.11
12-06-2019,32685,32617.0,32776.0,32617.0,11390.0,0.33
13-06-2019,32884,32739.0,32918.0,32662.0,12030.0,0.61
14-06-2019,32984,32950.0,33241.0,32950.0,21100.0,0.3
17-06-2019,32961,33015.0,33080.0,32826.0,15540.0,-0.07
18-06-2019,32939,32974.0,33149.0,32846.0,21560.0,-0.07
19-06-2019,32976,32907.0,32999.0,32875.0,10560.0,0.11
20-06-2019,33838,33000.0,33876.0,33000.0,26730.0,2.61
21-06-2019,33960,33890.0,34297.0,33709.0,27580.0,0.36
24-06-2019,34214,34100.0,34259.0,34031.0,15550.0,0.75
25-06-2019,34300,34345.0,34599.0,34160.0,30860.0,0.25
26-06-2019,34135,34160.0,34173.0,33964.0,20450.0,-0.48
27-06-2019,33931,34270.0,34270.0,33777.0,13580.0,-0.6
28-06-2019,33947,34000.0,34200.0,33900.0,11220.0,0.05
01-07-2019,33348,33777.0,33777.0,33210.0,3840.0,-1.76
02-07-2019,33779,33530.0,33804.0,33507.0,350.0,1.29
03-07-2019,34077,33801.0,34750.0,33801.0,190.0,0.88
04-07-2019,34023,34199.0,34300.0,33911.0,180.0,-0.16
05-07-2019,34370,34395.0,35037.0,33900.0,40.0,1.02
08-07-2019,34535,34550.0,34759.0,34475.0,23910.0,0.48
09-07-2019,34533,34499.0,34581.0,34300.0,25570.0,-0.01
10-07-2019,34765,34469.0,34806.0,34332.0,31360.0,0.67
11-07-2019,34612,34800.0,34995.0,34591.0,34610.0,-0.44
12-07-2019,34812,34698.0,34862.0,34611.0,23110.0,0.58
15-07-2019,34792,34740.0,34850.0,34687.0,19680.0,-0.06
16-07-2019,34738,34809.0,34839.0,34639.0,25480.0,-0.16
17-07-2019,35039,34700.0,35080.0,34611.0,27570.0,0.87
18-07-2019,35117,35100.0,35150.0,34851.0,31100.0,0.22
19-07-2019,35033,35180.0,35380.0,35003.0,29520.0,-0.24
22-07-2019,35143,35100.0,35189.0,35035.0,16100.0,0.31
23-07-2019,35030,35065.0,35135.0,34907.0,20410.0,-0.32
24-07-2019,35036,35012.0,35090.0,34921.0,15420.0,0.02
25-07-2019,34850,34981.0,35121.0,34802.0,21460.0,-0.53
26-07-2019,34815,34870.0,34905.0,34760.0,14310.0,-0.1
29-07-2019,34788,34839.0,34881.0,34735.0,10730.0,-0.08
30-07-2019,34737,34823.0,34898.0,34520.0,18210.0,-0.15
31-07-2019,34714,34830.0,34830.0,34625.0,8500.0,-0.07
01-08-2019,35134,34520.0,35500.0,34430.0,2710.0,1.21
02-08-2019,35705,35200.0,35840.0,35100.0,820.0,1.63
05-08-2019,36711,36412.0,36775.0,36240.0,290.0,2.82
06-08-2019,37182,37003.0,37207.0,36621.0,27320.0,1.28
07-08-2019,37899,37250.0,38125.0,37250.0,44110.0,1.93
08-08-2019,37311,37899.0,37899.0,37175.0,33790.0,-1.55
09-08-2019,37558,37419.0,37684.0,37355.0,22870.0,0.66
12-08-2019,37812,37620.0,37909.0,37620.0,9180.0,0.68
13-08-2019,37268,37860.0,38147.0,36860.0,41660.0,-1.44
14-08-2019,37688,37274.0,37844.0,37188.0,33320.0,1.13
16-08-2019,37487,37880.0,37941.0,37281.0,24290.0,-0.53
19-08-2019,37484,37340.0,37525.0,37270.0,22990.0,-0.01
20-08-2019,37640,37400.0,37680.0,37350.0,19810.0,0.42
21-08-2019,37598,37555.0,37636.0,37441.0,15780.0,-0.11
22-08-2019,37779,37560.0,37800.0,37501.0,20060.0,0.48
23-08-2019,38357,37700.0,38426.0,37595.0,28960.0,1.53
26-08-2019,38415,38550.0,38869.0,38360.0,28460.0,0.15
27-08-2019,38644,38367.0,38679.0,38331.0,20050.0,0.6
28-08-2019,38772,38547.0,38879.0,38465.0,19150.0,0.33
29-08-2019,38426,38740.0,38998.0,38289.0,24910.0,-0.89
30-08-2019,38300,38424.0,38588.0,38224.0,16910.0,-0.33
02-09-2019,38708,38520.0,38800.0,38400.0,2320.0,1.07
03-09-2019,39314,38852.0,39431.0,38634.0,1200.0,1.57
04-09-2019,39337,39337.0,39490.0,38981.0,1850.0,0.06
05-09-2019,38504,39198.0,39370.0,38353.0,630.0,-2.12
06-09-2019,38551,38821.0,38962.0,38385.0,40450.0,0.12
09-09-2019,38459,38578.0,39699.0,38265.0,31730.0,-0.24
10-09-2019,38248,38382.0,38487.0,38200.0,18610.0,-0.55
11-09-2019,37965,38200.0,38260.0,37931.0,27740.0,-0.74
12-09-2019,37747,37900.0,38215.0,37662.0,41660.0,-0.57
13-09-2019,37517,37700.0,37891.0,37451.0,28040.0,-0.61
16-09-2019,38161,37749.0,38188.0,37749.0,25820.0,1.72
17-09-2019,37995,38068.0,38165.0,37853.0,24420.0,-0.43
18-09-2019,37837,38067.0,38067.0,37728.0,19420.0,-0.42
19-09-2019,37672,37700.0,37767.0,37525.0,23030.0,-0.44
20-09-2019,37669,37700.0,37749.0,37437.0,20700.0,-0.01
23-09-2019,37905,37750.0,37960.0,37725.0,19980.0,0.63
24-09-2019,38091,37899.0,38140.0,37758.0,25610.0,0.49
25-09-2019,37571,38010.0,38170.0,37455.0,27540.0,-1.37
26-09-2019,37773,37572.0,37825.0,37427.0,25210.0,0.54
27-09-2019,37706,37824.0,37824.0,37301.0,27420.0,-0.18
30-09-2019,36873,37600.0,37620.0,36811.0,17000.0,-2.21
01-10-2019,37377,36979.0,37507.0,36750.0,3670.0,1.37
03-10-2019,38012,37583.0,38215.0,37583.0,380.0,1.7
04-10-2019,38002,37948.0,38215.0,37879.0,150.0,-0.03
07-10-2019,37978,38225.0,38302.0,37765.0,15800.0,-0.06
08-10-2019,38242,38179.0,38400.0,38179.0,10520.0,0.7
09-10-2019,38384,38279.0,38418.0,38154.0,20030.0,0.37
10-10-2019,38120,38400.0,38434.0,38030.0,20640.0,-0.69
11-10-2019,37839,38050.0,38263.0,37736.0,27080.0,-0.74
14-10-2019,38250,37795.0,38286.0,37757.0,21990.0,1.09
15-10-2019,38067,38259.0,38406.0,38021.0,23550.0,-0.48
16-10-2019,38248,38175.0,38271.0,37980.0,26510.0,0.48
17-10-2019,38216,38190.0,38250.0,38001.0,20290.0,-0.08
18-10-2019,38121,38179.0,38212.0,38025.0,16230.0,-0.25
21-10-2019,37969,38098.0,38144.0,37940.0,10410.0,-0.4
22-10-2019,38025,37901.0,38060.0,37900.0,13840.0,0.15
23-10-2019,38124,38090.0,38249.0,38090.0,12600.0,0.26
24-10-2019,38452,38175.0,38475.0,38109.0,14660.0,0.86
25-10-2019,38362,38450.0,38690.0,38325.0,19570.0,-0.23
27-10-2019,38280,38277.0,38345.0,38250.0,670.0,-0.21
28-10-2019,38103,38388.0,38388.0,38070.0,7520.0,-0.46
29-10-2019,38110,38063.0,38194.0,37988.0,11170.0,0.02
30-10-2019,38369,38194.0,38384.0,38078.0,6370.0,0.68
31-10-2019,38842,38300.0,38898.0,38300.0,2300.0,1.23
01-11-2019,38652,38759.0,38800.0,38518.0,720.0,-0.49
04-11-2019,38734,39500.0,39500.0,38645.0,180.0,0.21
05-11-2019,38458,38839.0,39049.0,38300.0,170.0,-0.71
06-11-2019,38239,37980.0,38273.0,37957.0,20310.0,-0.57
07-11-2019,37595,38188.0,38245.0,37536.0,27880.0,-1.68
08-11-2019,37705,37655.0,37880.0,37488.0,27500.0,0.29
11-11-2019,37688,37710.0,37850.0,37532.0,17280.0,-0.05
12-11-2019,37740,37650.0,37800.0,37542.0,12900.0,0.14
13-11-2019,38107,37820.0,38150.0,37800.0,23100.0,0.97
14-11-2019,38269,38106.0,38295.0,38060.0,20590.0,0.43
15-11-2019,38002,38236.0,38236.0,37922.0,17270.0,-0.7
18-11-2019,38228,37943.0,38249.0,37810.0,23230.0,0.59
19-11-2019,38206,38223.0,38230.0,37920.0,24870.0,-0.06
20-11-2019,38155,38218.0,38325.0,38020.0,23560.0,-0.13
21-11-2019,37971,38156.0,38200.0,37945.0,20030.0,-0.48
22-11-2019,37927,37975.0,38150.0,37905.0,20370.0,-0.12
25-11-2019,37782,37891.0,37905.0,37736.0,14900.0,-0.38
26-11-2019,37775,37747.0,37830.0,37615.0,15750.0,-0.02
27-11-2019,37578,37753.0,37753.0,37530.0,11790.0,-0.52
28-11-2019,37780,37511.0,37837.0,37511.0,9500.0,0.54
29-11-2019,37961,37770.0,38070.0,37711.0,4270.0,0.48
02-12-2019,37915,38240.0,38240.0,37715.0,890.0,-0.12
03-12-2019,38267,37874.0,38400.0,37840.0,150.0,0.93
04-12-2019,38188,38563.0,38563.0,38081.0,50.0,-0.21
05-12-2019,38095,38245.0,38245.0,37800.0,30.0,-0.24
06-12-2019,37748,38087.0,38170.0,37711.0,16890.0,-0.91
09-12-2019,37638,37774.0,37774.0,37610.0,9220.0,-0.29
10-12-2019,37604,37604.0,37728.0,37550.0,12400.0,-0.09
11-12-2019,37693,37602.0,37741.0,37554.0,10900.0,0.24
12-12-2019,37559,37749.0,38044.0,37500.0,22610.0,-0.36
13-12-2019,37776,37512.0,37810.0,37400.0,21940.0,0.58
16-12-2019,37873,37740.0,37948.0,37735.0,13050.0,0.26
17-12-2019,37961,37863.0,37987.0,37850.0,11990.0,0.23
18-12-2019,37932,37937.0,37994.0,37817.0,12090.0,-0.08
19-12-2019,38110,37998.0,38140.0,37880.0,13070.0,0.47
20-12-2019,38002,38076.0,38120.0,37965.0,12050.0,-0.28
23-12-2019,38231,37999.0,38270.0,37999.0,10200.0,0.6
24-12-2019,38624,38240.0,38644.0,38240.0,13880.0,1.03
26-12-2019,38767,38650.0,38816.0,38619.0,16480.0,0.37
27-12-2019,38978,38805.0,38995.0,38685.0,11520.0,0.54
30-12-2019,38823,38993.0,38994.0,38701.0,5570.0,-0.4
31-12-2019,38999,39019.0,39099.0,38869.0,630.0,0.45
01-01-2020,38938,38980.0,39067.0,38900.0,120.0,-0.16
02-01-2020,39220,38953.0,39685.0,38905.0,250.0,0.72
03-01-2020,39925,39520.0,40002.0,39486.0,210.0,1.8
06-01-2020,40448,40250.0,41049.0,40250.0,33170.0,1.31
07-01-2020,40635,40280.0,40666.0,40181.0,27470.0,0.46
08-01-2020,40078,40792.0,41270.0,39893.0,47710.0,-1.37
09-01-2020,39806,40165.0,40165.0,39594.0,27520.0,-0.68
10-01-2020,39849,39721.0,39888.0,39550.0,26620.0,0.11
13-01-2020,39541,39801.0,39801.0,39510.0,20340.0,-0.77
14-01-2020,39443,39500.0,39525.0,39280.0,19100.0,-0.25
15-01-2020,39598,39600.0,39699.0,39464.0,18190.0,0.39
16-01-2020,39676,39562.0,39762.0,39562.0,15820.0,0.2
17-01-2020,39920,39749.0,39959.0,39684.0,15500.0,0.61
20-01-2020,39927,39990.0,39990.0,39870.0,10010.0,0.02
21-01-2020,39892,40000.0,40150.0,39660.0,24670.0,-0.09
22-01-2020,39893,39813.0,39939.0,39736.0,15260.0,0.0
23-01-2020,40255,39917.0,40274.0,39806.0,21340.0,0.91
24-01-2020,40322,40139.0,40399.0,39929.0,23430.0,0.17
27-01-2020,40557,40400.0,40721.0,40400.0,20090.0,0.58
28-01-2020,40200,40523.0,40561.0,40130.0,19400.0,-0.88
29-01-2020,40321,40100.0,40380.0,40023.0,13240.0,0.3
30-01-2020,40897,40400.0,40990.0,40400.0,4950.0,1.43
31-01-2020,41012,40490.0,41161.0,40490.0,1150.0,0.28
01-02-2020,41099,41249.0,41315.0,40901.0,7330.0,0.21
03-02-2020,40633,41178.0,41178.0,40590.0,190.0,-1.13
04-02-2020,40056,40618.0,40839.0,39750.0,100.0,-1.42
05-02-2020,40213,40690.0,40700.0,40100.0,40.0,0.39
06-02-2020,40287,40043.0,40345.0,39972.0,15610.0,0.18
07-02-2020,40563,40345.0,40633.0,40232.0,19970.0,0.69
10-02-2020,40607,40533.0,40635.0,40451.0,13040.0,0.11
11-02-2020,40353,40510.0,40510.0,40243.0,17790.0,-0.63
12-02-2020,40427,40352.0,40464.0,40251.0,14130.0,0.18
13-02-2020,40580,40474.0,40625.0,40460.0,14930.0,0.38
14-02-2020,40879,40489.0,40912.0,40489.0,15050.0,0.74
17-02-2020,40686,40826.0,40843.0,40660.0,11090.0,-0.47
18-02-2020,41311,40820.0,41343.0,40800.0,22270.0,1.54
19-02-2020,41463,41400.0,41486.0,41230.0,19080.0,0.37
20-02-2020,41886,41488.0,41987.0,41390.0,27950.0,1.02
21-02-2020,42511,42000.0,42571.0,42000.0,19670.0,1.49
24-02-2020,43456,42750.0,43585.0,42750.0,39100.0,2.22
25-02-2020,42675,43160.0,43200.0,42257.0,33280.0,-1.8
26-02-2020,42349,42470.0,42735.0,42006.0,26970.0,-0.76
27-02-2020,42193,42460.0,42735.0,42154.0,18400.0,-0.37
28-02-2020,41763,42350.0,43000.0,41248.0,4470.0,-1.02
02-03-2020,42017,43014.0,43014.0,41689.0,310.0,0.61
03-03-2020,43100,42050.0,43277.0,41960.0,70.0,2.58
04-03-2020,43235,43100.0,43649.0,43006.0,90.0,0.31
05-03-2020,43874,43050.0,44255.0,43050.0,370.0,1.48
06-03-2020,44098,44200.0,44881.0,43407.0,76250.0,0.51
09-03-2020,44308,44200.0,44740.0,43829.0,61170.0,0.48
10-03-2020,43694,44280.0,44280.0,43511.0,23910.0,-1.39
11-03-2020,43334,43690.0,43838.0,43270.0,35130.0,-0.82
12-03-2020,42217,43311.0,43615.0,41601.0,75050.0,-2.58
13-03-2020,40382,42000.0,42085.0,40155.0,66620.0,-4.35
16-03-2020,39548,40802.0,41291.0,38419.0,106920.0,-2.07
17-03-2020,40279,39750.0,40950.0,38700.0,82570.0,1.85
18-03-2020,39764,40239.0,40480.0,39368.0,72460.0,-1.28
19-03-2020,39889,39700.0,40170.0,39121.0,49450.0,0.31
20-03-2020,40419,40049.0,40987.0,39885.0,46770.0,1.33
23-03-2020,41317,40668.0,41500.0,39820.0,43820.0,2.22
24-03-2020,41873,41451.0,42176.0,40115.0,40080.0,1.35
25-03-2020,42713,42100.0,42889.0,41400.0,32140.0,2.01
26-03-2020,43631,42400.0,43900.0,42000.0,34450.0,2.15
27-03-2020,43590,43520.0,43759.0,43035.0,20610.0,-0.09
30-03-2020,43883,43200.0,44180.0,43200.0,920.0,0.67
31-03-2020,43225,44373.0,44399.0,43060.0,290.0,-1.5
01-04-2020,43578,42854.0,43645.0,42800.0,50.0,0.82
03-04-2020,44298,44190.0,44400.0,43860.0,80.0,1.65
07-04-2020,45043,44000.0,46299.0,44000.0,20590.0,1.68
08-04-2020,44944,44762.0,45000.0,44650.0,12640.0,-0.22
09-04-2020,45279,44970.0,45330.0,44802.0,13160.0,0.75
13-04-2020,46270,45499.0,46360.0,45499.0,19510.0,2.19
15-04-2020,46696,46499.0,46782.0,46030.0,26090.0,0.92
16-04-2020,47203,46783.0,47290.0,46478.0,21660.0,1.09
17-04-2020,45855,47005.0,47005.0,45400.0,32290.0,-2.86
20-04-2020,45724,45400.0,45949.0,45265.0,24610.0,-0.29
21-04-2020,45383,45735.0,46275.0,45100.0,31180.0,-0.75
22-04-2020,46189,45656.0,46290.0,45475.0,32759.0,1.78
23-04-2020,46475,46499.0,46680.0,46171.0,42680.0,0.62
24-04-2020,46550,46491.0,46850.0,46160.0,43750.0,0.16
27-04-2020,46353,46352.0,46673.0,46250.0,36810.0,-0.42
28-04-2020,46188,46290.0,46333.0,45750.0,25390.0,-0.36
29-04-2020,45439,46290.0,46308.0,45401.0,4780.0,-1.62
30-04-2020,44647,45642.0,45761.0,44200.0,2130.0,-1.74
01-05-2020,45251,44703.0,45380.0,44441.0,310.0,1.35
04-05-2020,45762,45403.0,46090.0,45349.0,490.0,1.13
05-05-2020,45539,45400.0,45590.0,44768.0,230.0,-0.49
06-05-2020,45387,45700.0,45850.0,45330.0,37990.0,-0.33
07-05-2020,46147,45450.0,46222.0,45355.0,40800.0,1.67
08-05-2020,45820,46050.0,46343.0,45751.0,53030.0,-0.71
11-05-2020,45785,45842.0,45980.0,45609.0,39590.0,-0.08
12-05-2020,45635,45821.0,45970.0,45551.0,37850.0,-0.33
13-05-2020,45983,45634.0,46087.0,45527.0,41420.0,0.76
14-05-2020,46631,46020.0,46735.0,46020.0,47990.0,1.41
15-05-2020,47352,46490.0,47420.0,46480.0,51030.0,1.55
18-05-2020,46652,47500.0,47965.0,46550.0,65730.0,-1.48
19-05-2020,47036,46656.0,47180.0,46463.0,47800.0,0.82
20-05-2020,47129,47165.0,47380.0,46850.0,40320.0,0.2
21-05-2020,46417,46944.0,46980.0,46265.0,40760.0,-1.51
22-05-2020,47057,46420.0,47118.0,46420.0,42900.0,1.38
25-05-2020,46953,46800.0,47029.0,46666.0,17270.0,-0.22
26-05-2020,46393,47047.0,47150.0,46302.0,41020.0,-1.19
27-05-2020,46647,46390.0,46698.0,45855.0,47490.0,0.55
28-05-2020,46474,46740.0,46930.0,46400.0,35540.0,-0.37
29-05-2020,46858,46579.0,46924.0,46468.0,24160.0,0.83
01-06-2020,47018,46900.0,47299.0,46702.0,2009.0,0.34
02-06-2020,46796,47090.0,47375.0,46753.0,220.0,-0.47
03-06-2020,46203,46750.0,46851.0,46150.0,180.0,-1.27
04-06-2020,46781,46399.0,47125.0,46235.0,80.0,1.25
05-06-2020,46346,46750.0,46805.0,46100.0,60.0,-0.93
08-06-2020,46110,45800.0,46175.0,45772.0,39330.0,-0.51
09-06-2020,46595,46070.0,46666.0,45962.0,41710.0,1.05
10-06-2020,46629,46614.0,46923.0,46502.0,34600.0,0.07
11-06-2020,47405,46767.0,47630.0,46767.0,53470.0,1.66
12-06-2020,47325,47400.0,47493.0,47073.0,40800.0,-0.17
15-06-2020,46999,47200.0,47242.0,46569.0,42280.0,-0.69
16-06-2020,47534,47200.0,47610.0,46974.0,46860.0,1.14
17-06-2020,47320,47363.0,47453.0,47020.0,35350.0,-0.45
18-06-2020,47328,47290.0,47550.0,47130.0,39880.0,0.02
19-06-2020,47907,47300.0,47938.0,47300.0,37640.0,1.22
22-06-2020,47912,47999.0,48259.0,47792.0,42280.0,0.01
23-06-2020,48186,47899.0,48227.0,47726.0,35720.0,0.57
24-06-2020,48105,48019.0,48421.0,47969.0,42480.0,-0.17
25-06-2020,47952,48048.0,48147.0,47830.0,28160.0,-0.32
26-06-2020,48363,48030.0,48431.0,47825.0,26210.0,0.86
29-06-2020,48194,48420.0,48513.0,48080.0,3740.0,-0.35
30-06-2020,48861,48237.0,48999.0,48237.0,630.0,1.38
01-07-2020,48400,48986.0,49020.0,48251.0,330.0,-0.94
02-07-2020,48437,48340.0,48529.0,47970.0,90.0,0.08
03-07-2020,48336,49304.0,49304.0,48100.0,70.0,-0.21
06-07-2020,48247,47976.0,48300.0,47830.0,36250.0,-0.18
07-07-2020,48796,48200.0,48829.0,48110.0,44010.0,1.14
08-07-2020,49160,48701.0,49317.0,48635.0,42550.0,0.75
09-07-2020,48896,49095.0,49298.0,48780.0,46250.0,-0.54
10-07-2020,48883,48900.0,49217.0,48731.0,38450.0,-0.03
13-07-2020,49180,48920.0,49258.0,48920.0,34250.0,0.61
14-07-2020,49277,49150.0,49299.0,48811.0,41500.0,0.2
15-07-2020,49182,49240.0,49273.0,48951.0,37680.0,-0.19
16-07-2020,48811,49121.0,49246.0,48755.0,30040.0,-0.75
17-07-2020,49001,48812.0,49086.0,48760.0,28010.0,0.39
20-07-2020,49067,49000.0,49190.0,48891.0,27740.0,0.13
21-07-2020,49559,49128.0,49599.0,49066.0,31550.0,1.0
22-07-2020,50115,49734.0,50238.0,49640.0,46550.0,1.12
23-07-2020,50762,50000.0,50970.0,50000.0,45430.0,1.29
24-07-2020,51120,50800.0,51230.0,50669.0,39020.0,0.71
27-07-2020,52227,51700.0,52375.0,51700.0,39480.0,2.17
28-07-2020,52731,52390.0,52844.0,51351.0,54990.0,0.97
29-07-2020,53207,52878.0,53323.0,52475.0,28840.0,0.9
30-07-2020,52986,53301.0,53388.0,52715.0,3700.0,-0.42
31-07-2020,53582,53999.0,54000.0,53210.0,670.0,1.12
03-08-2020,53927,53988.0,53988.0,53600.0,150.0,0.64
04-08-2020,54784,54094.0,54950.0,53641.0,110.0,1.59
05-08-2020,55597,54900.0,55949.0,54701.0,40.0,1.48
06-08-2020,56117,55405.0,56199.0,55400.0,45660.0,0.94
07-08-2020,55018,56351.0,56499.0,54925.0,53590.0,-1.96
10-08-2020,55243,54900.0,55660.0,54900.0,35600.0,0.41
11-08-2020,52144,55150.0,55150.0,51929.0,80850.0,-5.61
12-08-2020,52505,50680.0,52840.0,50026.0,92180.0,0.69
13-08-2020,53148,52353.0,53250.0,52020.0,54500.0,1.22
14-08-2020,52451,52801.0,53000.0,52000.0,47420.0,-1.31
17-08-2020,53435,52468.0,53640.0,52270.0,43930.0,1.88
18-08-2020,53738,53387.0,54180.0,51888.0,70760.0,0.57
19-08-2020,52824,53576.0,53786.0,52505.0,56450.0,-1.7
20-08-2020,52302,52500.0,52659.0,51860.0,55710.0,-0.99
21-08-2020,52045,52400.0,52598.0,51355.0,59160.0,-0.49
24-08-2020,51385,51959.0,52250.0,51266.0,47380.0,-1.27
